Coptic,English,File Path,Start Line,End Line
ⲟⲩⲙⲟⲛⲟⲛ ϣⲁⲣⲉⲛⲇⲁⲓⲙⲟⲛⲓⲟⲛ ⲉⲓ ⲛⲁⲕ ϩⲙⲡⲟⲩⲛⲁⲙ · ⲡⲉϩⲃⲟⲩⲣ ⲇⲉ ϥⲟⲩⲟⲛϩ ⲉⲣⲱⲙⲉ ⲛⲓⲙ ·,"For the devils are not wont to come against thee on the right hand only, but they appear also on the left hand to every man.",pachomius-instructions/pachomius.instructions_CONLLU/pachomius.instructions.02.conllu,7525,7552
ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲉⲝⲉⲥⲧⲓ ϩⲛⲛⲥⲁⲃⲃⲁⲧⲟⲛ ⲉⲣⲡⲉⲧⲛⲁⲛⲟⲩϥ ϫⲛⲣⲡⲉⲧϩⲟⲟⲩ ⲉⲧⲁⲛϩⲉⲟⲩⲯⲩⲭⲏ ϫⲛⲉⲙⲟⲟⲩⲧⲥ . ⲛⲧⲟⲟⲩ ⲇⲉ ⲁⲩⲕⲁⲣⲱⲟⲩ,"He said to them, 'Is it lawful on the Sabbath day to do good, or to do harm? To save a life, or to kill?' But they were silent.",coptic-treebank/coptic.treebank_CONLLU/Mark_03.conllu,91,136
ⲁⲩⲱ ⲁϥϭⲓⲛⲉ ⲛⲧⲉϥⲙⲁⲁⲩ ⲙⲙⲁⲩ ⲙⲛⲛⲉⲧⲟⲩⲕⲣⲓⲛⲉ ⲙⲙⲟⲟⲩ .,And there he found his mother and those who judge.,AP/apophthegmata.patrum_CONLLU/AP.001.n135.mother.conllu,151,170
ⲁⲓⲣⲧϩⲉ ϩⲱⲥ ⲉⲓⲛⲁⲩ ⲉⲡⲉⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ ⲉϥⲁϩⲉⲣⲁⲧϥ ⲙⲡⲁⲙⲧⲟ ⲉⲃⲟⲗ ·,and it seemed to me as if I saw the General standing before me.,pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.03.conllu,5033,5059
ⲛⲧϩⲉ ⲛⲧⲁϩⲟⲓⲛⲉ ϣⲡϩⲓⲥⲉ ϩⲱⲟⲩ ⲛⲙⲙⲁⲩ ·,even as some themselves labor with them;,abraham/shenoute.abraham_CONLLU/YA525-530.conllu,588,603
ⲁⲩⲱ ⲁⲥϫⲟⲟⲩ ⲉⲃⲟⲗ ⲛⲛⲉⲥϩⲙϩⲁⲗ ⲉⲧⲣⲉⲩⲉⲓⲛⲉ ⲛⲁⲥ ⲛⲟⲩϩⲟⲥⲙ ⲙⲛⲟⲩⲁⲛϫⲓⲣ ·,and she sent away her servants to bring to her the soda and soap (wherewith to wash herself).,pseudo-chrysostom/pseudo.chrysostom_CONLLU/on_susanna.conllu,2005,2031
ⲧⲉⲛⲟⲩ ⲇⲉ ⲡⲉⲧⲕⲟⲩⲁϣϥ ⲁⲣⲓϥ ⲛⲁⲓ ⁛—,"now therefore, whatsoever thou wishest to do, that do.",pseudo-flavianus/pseudo.flavianus_CONLLU/psflavianus.encomium.02.conllu,4953,4967
ⲁⲩⲱ ⲛⲥⲉⲡⲣⲟϩⲓⲥⲧⲁ ⲉϫⲛϩⲉⲛϣⲏⲣⲉ ⲙⲛϩⲉⲛϣⲉⲉⲣⲉ ⲉⲃⲟⲗ ϩⲓⲧⲙⲡⲛⲟⲩⲧⲉ · ⲙⲛϩⲉⲛⲕⲉϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ⲛⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ,they therefore care for sons and daughters through God and all kinds of righteous works.,abraham/shenoute.abraham_CONLLU/YA525-530.conllu,1559,1588
ⲛⲧⲉⲣⲉϩⲧⲟⲟⲩⲉ ⲇⲉ ϣⲱⲡⲉ · ⲡⲉϫⲁϥ ⲛⲁϥ ⲛϭⲓⲓⲁⲕⲱⲃ ϫⲉⲙⲁⲧⲁⲙⲟⲓ ⲉⲡⲉⲕⲣⲁⲛ ⁛—,"Now when the morning had come Jacob said unto him, 'Shew me thy name.'",life-pisentius/life.pisentius_CONLLU/life.pisentius.01.conllu,5370,5393
ⲁⲩⲱ ⲛⲅⲙⲉⲣⲉⲡⲛⲁ · ⲛⲅⲥⲃⲧⲱⲧ ⲉⲟⲩⲁϩⲕ ⲛⲥⲁⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ·,"And thou shalt love mercy, and to prepare to follow closely after the Lord thy God.'",john-constantinople/john.constantinople_CONLLU/penitence.01.conllu,4494,4517
ⲟⲩϫⲁⲓ ⲉⲧⲉⲧⲛϣⲗⲏⲗ ⲉϫⲱⲓ .,Stay safe as you pray for me.,shenoute-place/shenoute.place_CONLLU/shenoute.place.BV277-278.conllu,729,737
ⲁⲩⲱ ⲣⲧⲙⲉⲓ ⲧⲣⲛⲁⲣϩⲧⲏ ⲉⲓϣⲁⲛⲙⲟⲩ ·,and if thou wilt not come thou wilt grieve when I am dead.,life-john-kalybites/life.john.kalybites_CONLLU/life.john_kal.02.conllu,3958,3971
ⲡⲉⲧⲉⲣⲉⲛⲉⲭⲉⲣⲟⲩⲃⲓⲛ ⲥⲧⲱⲧ ϩⲏⲧϥ ϩⲣⲁⲓ ϩⲛⲙⲡⲏⲩⲉ ϫⲉⲉⲣⲉⲟⲩⲥϩⲓⲙⲉ ⲛⲣⲉϥⲣⲛⲟⲃⲉ ⲛⲁⲁϩⲉⲣⲁⲧⲥ ⲛⲥϣⲁϫⲉ ⲛⲙⲙⲁϥ ϩⲓϫⲙⲡⲕⲁϩ ·,He before Whom the Cherubim in the heavens tremble in awe (permitted) a sinful woman to stand and to talk with Him upon the earth!,pseudo-chrysostom/pseudo.chrysostom_CONLLU/canaanite.conllu,2321,2359
ⲁⲩⲱ ϩⲉⲛⲕⲟⲟⲩⲉ ⲉϫⲛⲟⲩⲥⲁ ⲙⲛⲟⲩⲉⲟⲟⲩ ⲛⲧⲉⲡⲕⲟⲥⲙⲟⲥ ·,whilst others rejoice in the beauty and glory of [this] world.,john-constantinople/john.constantinople_CONLLU/penitence.01.conllu,664,680
ⲥⲱⲧⲙ ⲉⲣⲟϥ ⲡⲉϫⲁϥ ϫⲉϯϫⲱ ⲙⲙⲟⲥ ⲛⲏⲧⲛ ϫⲉⲁϩⲁϩ ⲙⲡⲣⲟⲫⲏⲧⲏⲥ ϩⲓⲣⲣⲟ ⲉⲡⲏⲑⲩⲙⲉⲓ ⲉⲛⲁⲩ ⲉⲛⲉⲧⲉⲧⲛⲛⲁⲩ ⲉⲣⲟⲟⲩ ⲁⲩⲱ ⲙⲡⲟⲩⲛⲁⲩ ·,"Hearken unto Him, for He said, say unto you, very many of the Prophets and Kings have desired eagerly to see the things which ye see, and have not seen them",pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/matthew20.conllu,1789,1834
ⲁϥⲣⲓⲙⲉ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉϯⲥⲙⲟⲩ ⲉⲣⲟⲕ ⲡⲁϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ·,"and he wept, saying, ' I bless Thee, my Lord Jesus the Christ.",life-john-kalybites/life.john.kalybites_CONLLU/life.john_kal.02.conllu,3268,3293
ⲁⲩⲱ ⲡⲁⲓ ⲡⲉ ⲡⲇⲓⲕⲁⲓⲱⲙⲁ ϫⲓⲛⲛϣⲟⲣⲡ ϩⲙⲡⲓⲥⲣⲁⲏⲗ ⲉⲧⲃⲉⲡⲉⲧϫⲓ ⲉϩⲟⲩⲛ ⲉⲡⲅⲉⲛⲟⲥ ⲁⲩⲱ ⲉⲧⲃⲉⲧϣⲃⲓⲱ ⲉⲧⲁϩⲟ ⲉⲣⲁⲧⲟⲩ ⲛⲛϣⲁϫⲉ ⲛⲓⲙ ⲁⲩⲱ ⲡⲣⲱⲙⲉ ⲁϥⲃⲱⲗ ⲉⲃⲟⲗ ⲙⲡⲉϥϩⲩⲡⲟⲇⲏⲙⲁ ⲉⲧⲣⲉϥⲧⲁⲁϥ ⲙⲡⲉⲧϩⲓⲧⲟⲩⲱϥ ⲁⲩⲱ ⲡⲁⲓ ⲡⲉ ⲡⲙⲁⲣⲧⲩⲣⲓⲟⲛ ⲉⲧϩⲙⲡⲓⲥⲣⲁⲏⲗ,"And this was in former time the ordinance in Israel for redemption, and for a bargain, to confirm every word: A man loosed his shoe, and gave it to his neighbour that redeemed his right; and this was a testimony in Israel.",coptic-treebank/coptic.treebank_CONLLU/Ruth_04.conllu,481,556
ⲁⲓⲧⲉⲓ ⲕⲉϣⲟⲙⲛⲧ ⲛϩⲟⲟⲩ ⲛⲉⲧⲉⲟⲩⲛⲧⲁⲕⲥⲟⲩ ϩⲙⲡⲉⲓⲕⲟⲥⲙⲟⲥ · ϣⲁⲛⲧⲕⲉⲓ ⲉϩⲣⲁⲓ ⲉⲙⲡⲏⲩⲉ ϩⲁϩⲧⲏⲓ · ⲛⲅⲙⲧⲟⲛ ⲙⲙⲟⲕ ⲙⲛⲛⲁⲡⲉⲧⲟⲩⲁⲁⲃ ·,"Three days longer remain unto thee in this world before thou art to come up to Me in the heavens, wherein thou shalt rest with My saints,'",life-john-kalybites/life.john.kalybites_CONLLU/life.john_kal.02.conllu,3204,3246
ⲙⲡⲉϥⲟⲩⲱⲙ ⲛⲟⲩⲟⲉⲓⲕ ⲟⲩⲇⲉ ⲙⲡⲉϥⲥⲱ ⲛⲟⲩⲙⲟⲟⲩ ·,without eating any other bread or drinking any other water.,life-pisentius/life.pisentius_CONLLU/life.pisentius.02.conllu,2778,2795
ⲡⲉⲧⲟ ⲛⲇⲁⲓⲙⲟⲛⲓⲟⲛ ⲙⲉⲩϥⲓⲱⲡ ⲛⲙⲙⲁϥ · ⲡⲉⲧⲣⲛⲟⲃⲉ ϩⲱⲱϥ ⲙⲛⲧⲁϥⲁⲡⲟⲗⲟⲅⲓⲁ ⲙⲙⲁⲩ ·,Against him that is possessed of a devil the matter is not reckoned; for him that committeth sin of himself there is no defence whatsoever.,pseudo-chrysostom/pseudo.chrysostom_CONLLU/canaanite.conllu,5147,5174
ⲕⲉⲟⲩⲁ ⲉⲛⲉⲛⲃⲁⲗ ⲉⲧⲣⲉⲛϭⲱϣⲧ ⲕⲁⲕⲱⲥ · ⲛⲥⲁⲛⲉⲧⲉⲙⲉϣϣⲉ ·,"And another shooteth an arrow into our eyes, so that we may turn our gaze in a wrongful manner towards the things which are unseemly.",john-constantinople/john.constantinople_CONLLU/penitence.01.conllu,4207,4226
ⲥⲉⲛⲏⲩ ⲅⲁⲣ ·,"For, they come,",AP/apophthegmata.patrum_CONLLU/AP.044.w670.temptation.conllu,36,40
ⲁⲩⲱ ⲛⲁⲓ ⲥⲉⲛⲁⲟⲩⲟϩⲟⲩ ⲉⲣⲱⲧⲉⲛ ·,and these things shall be added unto you.,life-onnophrius/life.onnophrius_CONLLU/life.onnophrius.02.conllu,2140,2150
ⲁⲇⲁⲙ ⲇⲉ ⲁϥϣⲱⲡⲉ ϩⲁⲧⲟⲟⲧϥ ⲙⲡⲙⲟⲩ · ⲉⲧⲃⲉⲧⲉϥⲡⲁⲣⲁⲃⲁⲥⲓⲥ · ⲁⲩⲱ ⲁⲡⲉⲡⲗⲁⲥⲙⲁ ⲛⲁⲇⲁⲙ ⲣⲭⲣⲉⲓⲁ ⲉⲧⲣⲉⲩⲡⲗⲁⲥⲥⲉ ⲙⲙⲟϥ ⲛⲕⲉⲥⲟⲡ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧϥ ⲙⲡⲛⲟⲩⲧⲉ ⲡⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ · ϫⲉⲕⲁⲥ ⲉϥⲉⲟⲩϫⲁⲓ ·,"Now when Adam was nigh unto death because of his transgression, the material body of Adam needed to be fashioned a second time by the hand of God, the Fabricator, in order that he might receive salvation.",pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/soul_body.conllu,746,802
ⲛⲧⲟⲥ ⲇⲉ ⲡⲉϫⲁⲥ ⲛⲁϥ ϫⲉⲁⲙⲟⲩ ⲛⲅⲟⲩⲱⲙ ⲉⲣϣⲁⲛⲡⲛⲟⲩⲧⲉ ⲁⲡⲉⲓⲗⲏ ⲉⲣⲟⲕ ϯⲛⲁⲧⲁⲗⲉ ϩⲱⲃ ⲛⲓⲙ ⲉⲣⲟⲓ ϩⲁϩⲧⲛⲡⲛⲟⲩⲧⲉ ·,"And Eve said unto him, 'Come thou and eat. If God shall blame thee, I shall take everything upon myself before God.'",pseudo-timothy/pseudo.timothy_CONLLU/on_abbaton.02.conllu,170,206
ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲁϩⲣⲟⲕ ⲛⲙⲙⲁⲛ ⲓⲏⲥⲟⲩⲥ ⲡⲛⲁⲍⲱⲣⲁⲓⲟⲥ ⲛⲧⲁⲕⲉⲓ ⲉⲧⲁⲕⲟⲛ ϯⲥⲟⲟⲩⲛ ⲙⲙⲟⲕ ϫⲉⲛⲧⲕⲛⲓⲙ ⲛⲧⲕⲡⲉⲧⲟⲩⲁⲁⲃ ⲙⲡⲛⲟⲩⲧⲉ .,"saying, 'Ha! What do we have to do with you, Jesus, you Nazarene? Have you come to destroy us? I know you who you are: the Holy One of God!'",sahidica.nt/sahidica.nt_CONLLU/41_Mark_01.conllu,913,959
ⲛⲧⲟⲟⲩ ⲇⲉ ⲁⲩϫⲱ ⲉⲣⲟⲓ ⲛⲛⲉⲩⲣⲁⲛ ⲡⲟⲩⲁ ⲡⲟⲩⲁ ·,"and they declared me their names, each one of them.",life-onnophrius/life.onnophrius_CONLLU/life.onnophrius.04.conllu,1800,1819
ϩⲓⲧⲛⲧⲉⲓⲁⲓⲧⲓⲁ ⲟⲩⲛϩⲁϩ ⲥⲁϩⲱⲟⲩ ⲉⲃⲟⲗ ⲉⲧⲙⲣⲛⲟⲃⲉ ·,and for this reason very many ceased entirely to commit sin.,coptic-treebank/coptic.treebank_CONLLU/psflavianus.encomium.01.conllu,2462,2477
ⲙⲡⲣⲧⲣⲉⲛⲙⲉⲉⲩⲉ ϫⲉⲟⲩⲛⲧϩⲉ ⲉⲧⲣⲉⲛⲙⲉⲧⲁⲛⲟⲉⲓ ϩⲛⲁⲙⲛⲧⲉ ·,"Let us not think in our minds that we shall be able to repent in Amente,",john-constantinople/john.constantinople_CONLLU/penitence.01.conllu,5302,5319
ϫⲉⲁⲩⲃⲱⲛⲉⲗⲟⲟⲗⲉ ⲣⲱⲧ ϩⲙⲡⲉϥⲗⲁⲥ ·,that a grapevine sprouted in his tongue,AP/apophthegmata.patrum_CONLLU/AP.177.ephrem.01.conllu,34,46
ⲡⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ ⲣϣⲡⲏⲣⲉ ·,"The Evangelist is stricken with wonder,",pseudo-chrysostom/pseudo.chrysostom_CONLLU/canaanite.conllu,1807,1811
ⲛⲕⲟⲟⲩⲉ ⲇⲉ ⲁⲩⲕⲙⲟⲙ ϩⲓⲧⲙⲡⲉⲭⲣⲟⲛⲟⲥ ⲁⲩⲧⲁⲕⲟ ⲁⲩⲣⲧϩⲉ ⲛϩⲉⲛϩⲃⲏⲩⲉ ⲛⲥⲱⲃⲉ ·,"whilst others have become black through (the lapse of) time, and have decayed, and have become objects of derision?",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,4259,4286
ⲉⲡⲉⲓⲇⲏ ⲁϥϫⲟⲟⲥ ⲛⲁϥ ϫⲉⲡⲉⲕⲃⲁⲗ ⲟⲩⲡⲟⲛⲏⲣⲟⲥ ⲡⲉ ⲁⲛⲟⲕ ⲇⲉ ⲁⲛⲅⲟⲩⲁⲅⲁⲑⲟⲥ ·,"Though He said to him, 'Thine eye is evil, but I Myself am good",pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/matthew20.conllu,3327,3350
ⲇⲓⲟⲣⲑⲉⲟⲩ ⲙⲡⲉⲕⲃⲓⲟⲥ ⲕⲁⲗⲱⲥ ·,Be careful to make thy life exceedingly correct.,life-pisentius/life.pisentius_CONLLU/life.pisentius.03.conllu,8182,8188
ⲛⲇⲓⲕⲁⲓⲟⲥ ⲇⲉ ⲛⲧⲟⲟⲩ · ⲟⲩⲣⲁϣⲉ ⲙⲛⲟⲩⲟⲩⲛⲟϥ ⲡⲉ ⲡⲉⲩⲃⲓⲟⲥ ⲧⲏⲣϥ · ⲉⲡⲉⲓⲇⲏ ⲛⲧⲁⲩϫⲡⲟⲟⲩ ⲉⲡⲉⲥⲙⲟⲩ · ⲉⲩⲛⲁⲃⲱⲕ ⲟⲛ ⲉⲡⲉⲥⲙⲟⲩ ⲉⲧϫⲏⲕ ⲉⲃⲟⲗ ·,"Now as concerning the righteous, their whole life is joy and gladness, and since they have been born unto blessedness, they shall also depart to the blessedness which is perfect.",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.03.conllu,4466,4513
ϣⲁϥⲡⲱⲱⲛⲉ ⲛϩⲉⲛⲉⲣⲣⲱⲟⲩ ⲛϥⲥⲱⲣⲙ ⲛϩⲉⲛϩⲉⲑⲛⲟⲥ · ⲛϥⲛϩⲉⲛϩⲉⲑⲛⲟⲥ ⲉϩⲉⲛⲧⲟϣⲉ ⲛⲟⲩⲟⲩ ⲁⲛ ⲛⲉ ·,"He changeth kings, he leadeth the nations into error, and he bringeth the nations to boundaries of countries which do not belong to them.",pseudo-basil/pseudo.basil_CONLLU/pseudo.basil.temple.conllu,2800,2832
ⲉⲩϣⲁⲛⲧⲱⲟⲩⲛ ⲅⲁⲣ ⲉⲃⲟⲗ ϩⲛⲛⲉⲧⲙⲟⲟⲩⲧ ⲟⲩⲧⲉ ⲛⲥⲉⲛⲁϫⲓϩⲓⲙⲉ ⲁⲛ . ⲟⲩⲧⲉ ⲛⲥⲉⲛⲁϫⲓϩⲁⲓ ⲁⲛ . ⲁⲗⲗⲁ ⲉⲩⲛⲁϭⲱ ⲛⲧϩⲉ ⲛⲛⲁⲅⲅⲉⲗⲟⲥ ⲉⲧϩⲛⲙⲡⲏⲩⲉ .,"For when they will rise from the dead, they neither marry, nor are given in marriage, but are like angels in heaven.",sahidica.mark/sahidica.mark_CONLLU/Mark_12.conllu,1082,1128
ⲙⲙⲁⲧⲟⲓ ⲇⲉ ⲁⲩϫⲓⲧϥ ⲉϩⲟⲩⲛ ⲉⲧⲁⲩⲗⲏ ⲉⲧⲉⲡⲉⲡⲣⲁⲓⲧⲱⲣⲓⲟⲛ ⲡⲉ ⲁⲩⲱ ⲁⲩⲥⲱⲟⲩϩ ⲉⲣⲟϥ ⲛⲧⲉⲥⲡⲓⲣⲁ ⲧⲏⲣⲥ,"The soldiers led him away within the court, which is the Praetorium; and they called together the whole cohort.",sahidica.mark/sahidica.mark_CONLLU/Mark_15.conllu,549,582
ⲉϣϫⲉ ⲛⲉⲡⲣⲟⲫⲏⲧⲏⲥ ⲇⲉ ⲧⲏⲣⲟⲩ · ⲁⲩⲱ ⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲧⲏⲣⲟⲩ · ⲁⲩⲱ ⲛⲉⲛⲉⲓⲟⲧⲉ ⲧⲏⲣⲟⲩ ⲛⲁⲣⲭⲁⲓⲟⲥ · ⲁⲩⲱ ⲛⲇⲓⲕⲁⲓⲟⲥ ⲧⲏⲣⲟⲩ ϫⲓⲛⲛϣⲟⲣⲡ ϣⲁϩⲣⲁⲓ ⲉⲡⲟⲟⲩ ⲛϩⲟⲟⲩ ·,"But if all the prophets, apostles and ancients ancestors and righteous people from the beginning until today",abraham/shenoute.abraham_CONLLU/YA547-550.conllu,1074,1121
ⲁⲩⲱ ⲟⲩⲙⲟⲛⲟⲛ ϫⲉϣⲁϥⲑⲃⲃⲓⲟϥ · ⲁⲗⲗⲁ ϣⲁⲥⲧⲣⲉϥⲉⲓⲣⲉ ⲛϩⲉⲛⲕⲟⲧⲥ ⲙⲛϩⲉⲛϩⲃⲏⲩⲉ ⲉⲣⲉⲡⲛⲟⲩⲧⲉ ⲙⲟⲥⲧⲉ ⲙⲙⲟⲟⲩ · ⲉϥⲟⲩⲱϣ ⲉϫⲓⲟⲩⲗⲁⲁⲩ ⲉϩⲟⲩⲛ ⲛⲧⲉϥⲥϩⲓⲙⲉ · ⲙⲛⲛⲉϥϣⲏⲣⲉ :—,"And not only doth it reduce him to humility, but it maketh him to commit fraudulent acts, and works which God hateth, for he wisheth to take home something to his wife and his children.",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.03.conllu,1932,1986
ⲁⲥⲣⲓⲙⲉ ϩⲛⲟⲩⲛⲟϭ ⲛⲣⲓⲙⲉ · ⲉⲥϫⲱ ⲙⲙⲟⲥ ϫⲉⲟⲩⲟⲉⲓ ⲛⲁⲓ ⲡⲁⲙⲉⲣⲓⲧ ⲛϣⲏⲣⲉ ⲓⲱϩⲁⲛⲛⲏⲥ ·,"and she wept with a great weeping, saying, 'Woe is me, O my beloved son John!",coptic-treebank/coptic.treebank_CONLLU/life.john_kal.01.conllu,4173,4205
ⲛⲧⲉⲣⲓⲟⲩⲉ ⲙⲙⲟⲟⲩ ⲛⲁⲩϩⲟⲟⲩ ⲙⲙⲟⲟϣⲉ · ⲁⲓⲉⲓ ⲉⲃⲟⲗ ⲉϩⲣⲁⲓ ⲉϫⲛⲟⲩⲡⲏⲅⲏ ⲙⲙⲟⲟⲩ ·,"And when I had journeyed away from them for some days I came to a well of water,",life-onnophrius/life.onnophrius_CONLLU/life.onnophrius.03.conllu,2583,2611
ⲟⲩⲁϩⲓϩⲏⲧ ⲇⲉ ⲡⲉ ⲛⲁⲧⲛⲁ ϩⲙⲡⲉϥϩⲏⲧ ·,and he was cruel and merciless in his heart.,pseudo-athanasius-discourses/pseudo.athanasius.discourses_CONLLU/matthew20.conllu,2628,2638
ⲉⲕⲥⲟⲟⲩⲛ ⲅⲁⲣ ⲙⲡⲉⲧⲕⲥⲟⲟⲩⲛ ⲙⲙⲟϥ ⲉⲧⲉⲡⲉⲧϣⲁϫⲉ ⲛⲙⲙⲁⲕ ⲡⲉ ϫⲉⲙⲡⲓⲕⲁⲁⲥ ϩⲙⲡⲁϩⲏⲧ ⲉⲛⲉϩ ·,"for thou knowest that him whom thou knowest is he who shall speak unto thee, saying, ' I have never placed it in my heart.",coptic-treebank/coptic.treebank_CONLLU/psephrem.letter.conllu,1955,1989
ⲁϥϫⲟⲟⲥ ⲛϭⲓⲁⲡⲁ ⲇⲟⲩⲗⲟⲥ ⲡⲙⲁⲑⲏⲧⲏⲥ ⲛⲁⲡⲁ ⲃⲏⲥⲁⲣⲓⲟⲛ ·,"He said, that is Abba Doulos, the disciple of Abba Besarion:",AP/apophthegmata.patrum_CONLLU/AP.216.bessarion.01.conllu,5,21
ⲡⲟⲩⲁ ⲡⲟⲩⲁ ⲕⲁⲧⲁⲛⲉⲩⲣⲁⲛ,one by one according to their names.,doc-papyri/doc.papyri_CONLLU/cpr.2.237.conllu,57,66
ⲁⲙⲟⲩ ϭⲉ · ϩⲛⲟⲩϭⲉⲡⲏ ⲧⲁⲣⲉⲕϫⲓ ⲙⲡⲉⲕⲉⲟⲟⲩ ⲧⲏⲣϥ ⲉⲧⲉⲡⲉⲟⲟⲩ ⲡⲉ ⲙⲡϣⲟⲣⲡ ⲙⲙⲩⲥⲧⲏⲣⲓⲟⲛ :,"Come, therefore, quickly that thou mayest receive all thy glory, which is the glory of the First Mystery.",pistis-sophia/pistis.sophia_CONLLU/pistis.sophia_book_1_part2.conllu,1338,1368
"ϫⲉⲉⲥⲥⲱⲕ ⲙⲙⲟϥ ⲉⲩⲥⲱⲱϥ ,","that it was for defilement that she was drawing him in,",AP/apophthegmata.patrum_CONLLU/AP.099.n293.temptation.conllu,605,617
ⲉⲣϣⲁⲛⲟⲩⲥⲟⲛ ⲉⲓ ϣⲁⲣⲟⲕ ⲣⲁϣⲉ ⲛⲙⲙⲁϥ ·,If a brother come to thee rejoice with him.,coptic-treebank/coptic.treebank_CONLLU/psephrem.letter.conllu,2120,2132
ⲡⲉⲛⲧⲁⲓⲙⲉⲉⲩⲉ ⲇⲉ ⲉⲣⲟϥ ⲁⲓⲁⲁϥ ·,And that which I thought in my mind I carried into effect.,coptic-treebank/coptic.treebank_CONLLU/life.onnophrius.01.conllu,1275,1290
ⲉⲣϣⲁⲛⲡⲉⲓⲱⲧ ϫⲟⲟⲥ ⲛⲁϥ ϫⲉⲁⲣⲓ ⲟⲩϩⲱⲃ,"If the father told him to do something,",AP/apophthegmata.patrum_CONLLU/AP.100.n294.crocodiles.conllu,52,67
ⲉⲧⲃⲉⲡⲉⲓϣⲁϫⲉ ϭⲉ ⲡⲁϫⲟⲉⲓⲥ ⲉⲛⲧⲁⲥϫⲟⲟϥ ⲛⲧⲉⲓϩⲉ ⲛϭⲓⲧϭⲟⲙ ⲉⲧϩⲛⲏⲥⲁⲓⲁⲥ ⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ ⲁⲩⲱ ⲛⲧⲁⲥⲧⲁⲩⲟϥ ϩⲛⲟⲩⲡⲁⲣⲁⲃⲟⲗⲏ ⲙⲡⲛⲓⲧⲓⲕⲏ ⲙⲡⲓⲟⲩⲟⲉⲓϣ ⲉϥϣⲁϫⲉ ⲉⲧⲃⲉⲧϩⲟⲣⲁⲥⲓⲥ ⲛⲕⲏⲙⲉ ·,"Because of this word therefore, my Lord, which it said thus (viz.) the power which (is) in Esaias the prophet, and which it uttered in a spiritual parable, [26b] once speaking concerning the vision of Egypt:",pistis-sophia/pistis.sophia_CONLLU/pistis.sophia_book_1_part2.conllu,4679,4738
ⲉⲁϥⲉⲡⲏⲑⲩⲙⲉⲓ ⲉⲣⲃⲟⲗ ⲉⲛⲁⲓ ⲧⲏⲣⲟⲩ ·,and he earnestly desired to escape from all these (troubles).,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,1281,1295
ⲧⲉϥⲥⲡⲟⲩⲇⲏ ⲧⲏⲣⲥ ⲡⲉ ϭⲱⲣϭ ⲉⲛⲉⲑⲩⲣⲓⲟⲛ ⲙⲙⲁⲧⲉ ⲁⲩⲱ ⲛϥⲉⲩⲇⲟⲕⲏⲙⲉⲓ ·,"but his whole desire was to hunt and slay wild animals, and for this he was greatly esteemed.",life-eustathius-theopiste/life.eustathius.theopiste_CONLLU/life.eustathius.theopiste.01.conllu,1214,1232
ⲡⲉϫⲉⲡⲡⲉⲧⲟⲩⲁⲁⲃ ⲛⲁϥ ϩⲛⲟⲩϩⲟ ⲉϥⲣⲟⲟⲩⲧ · ϫⲉⲁⲛⲟⲕ ⲡⲉⲧⲛⲁⲧⲁⲗϭⲟ · ϫⲉⲉⲕⲉⲉⲓⲙⲉ ϫⲉⲟⲩⲛϭⲟⲙ ⲙⲙⲟⲓ ⲉϩⲱⲃ ⲛⲓⲙ ϩⲓⲧⲙⲡⲉϩⲙⲟⲧ ⲙⲡⲛⲟⲩⲧⲉ ⲉⲧⲛⲙⲙⲁⲓ ·,"And the holy man said unto him with a joyful face, 'I am he who shall cure thee, for thou must know that I have the power to do everything through the grace of God which is with me.'",pseudo-celestinus/pseudo.celestinus_CONLLU/pscelestinus.encomium.01.conllu,8921,8973
ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲇⲉ ⲡⲉϫⲁϥ ·,"And Apa Victor said unto him,",martyrdom-victor/martyrdom.victor_CONLLU/martyrdom.victor.07.conllu,139,145
