Coptic,English,File Path,Start Line,End Line
ⲁⲣⲁ ⲟⲩⲁϣ ϩⲱⲱⲥ ⲙⲙⲓⲛⲉ ⲧⲉ ⲧⲕⲟⲗⲁⲥⲓⲥ ⲙⲡⲙⲁ ⲛϯϩⲁⲡ ⲉⲧⲛⲁϣⲱⲡⲉ · ⲧⲁⲓ ⲉⲧⲟⲩⲛⲁⲕⲟⲗⲁⲍⲉ ⲙⲙⲟⲛ ⲛϩⲏⲧⲥ ϣⲁⲛⲁⲓⲱⲛ ⲛⲁⲧⲱϫⲛ ·,"I say, what manner of punishment it shall be in the place of jiidgement in the Other World which is to come, wherein we shall be punished for endless ages.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9387,9432
ⲟⲩⲕ ⲟⲩⲛ ⲙⲁⲣⲛϭⲉⲡⲏ ⲉⲃⲱⲕ ⲉϩⲟⲩⲛ ϩⲓⲧⲛⲧⲡⲩⲗⲏ ⲉⲧϭⲏⲩ · ⲁⲩⲱ ⲙⲡⲣⲧⲣⲉⲛⲙⲟⲟϣⲉ ϩⲛⲧⲉⲧⲟⲩⲟϣⲥ · ⲉⲛⲥⲟⲟⲩⲛ ⲇⲉ ⲉⲣⲉⲛⲉϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ⲙⲡⲉⲕⲟⲥⲙⲟⲥ ⲉⲩⲧⲛⲧⲱⲛ ⲉϩⲉⲛⲣⲁⲥⲟⲩ ⲁⲩⲱ ⲥⲉϭⲏⲡ ⲧⲏⲣⲟⲩ ⲉⲡⲧⲁⲕⲟ ·,"Ought we not, therefore, to make haste to enter in through the narrow gate, and not to walk about in the broad way? Now we know that all the works of the world are like unto dreams, and that they all pass away into destruction.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9437,9501
ⲕⲁⲓ ⲅⲁⲣ ⲧϭⲟⲙ ⲙⲡⲥⲱⲙⲁ ϣⲁⲣⲉⲡϣⲱⲛⲉ ⲕⲁⲧⲁⲗⲩ ⲙⲙⲟⲥ · ⲡⲥⲁ ϩⲱⲱϥ ϣⲁϥϩⲱϭⲃ ϩⲓⲧⲛⲧⲙⲛⲧϩⲗⲗⲟ ·,"For sickness bringeth to nought the strength of the body, and even the beauty of the bodily form decayeth through old age.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9506,9538
ⲁⲩⲱ ⲕⲁⲛ ⲉⲛϣⲁⲛⲁⲡⲟⲗⲁⲩⲉ ⲛⲟⲩⲧⲣⲁⲡⲉⲍⲁ ⲉⲥⲟⲩⲟⲟⲗⲉ ⲉⲣϣⲁⲛⲣⲟⲩϩⲉ ϣⲱⲡⲉ ϣⲁⲛⲣⲡⲱⲃϣ ⲛⲧⲉⲥϩⲏⲇⲟⲛⲏ ·,"And even if we enjoy (the sight of) a table heaped high with food, when the evening cometh we forget the pleasures thereof.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9543,9570
ⲁⲩⲱ ϩⲁⲡⲁⲝ ϩⲁⲡⲗⲱⲥ ϩⲱⲃ ⲛⲓⲙ ⲉⲧⲙⲡⲉⲓⲙⲁ ⲉⲩⲟ ⲛⲧϩⲉ ⲛⲉⲓϩⲁⲗⲟⲩⲥ ⲙⲛϩⲉⲛⲣⲁⲥⲟⲩ ·,"And in short, everything which is in this world becometh like unto the web of the spider, and like unto dreams.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9575,9602
ⲇⲓⲕⲁⲓⲱⲥ ⲟⲩⲛ ⲁⲡⲥⲱⲧⲏⲣ ⲙⲁⲅⲁⲣⲓⲍⲉ ⲛⲛⲉⲧⲟⲩⲑⲗⲓⲃⲉ ⲙⲙⲟⲟⲩ · ⲉⲃⲟⲗ ϫⲉⲙⲁⲣⲉⲛϩⲏⲇⲟⲛⲏ ⲙⲡⲉⲓⲕⲟⲥⲙⲟⲥ ϭⲙϭⲟⲙ ⲉϩⲣⲁⲓ ⲉϫⲱⲟⲩ ·,"Rightly, therefore, did the Saviour ascribe blessing to those who afflict themselves so that the pleasures of this world may not prevail over them.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9607,9639
ⲟⲩⲕ ⲟⲩⲛ ⲛⲧϩⲉ ⲉⲛⲧⲁⲁⲃⲣⲁϩⲁⲙ ⲥⲱⲧⲙ ϫⲉⲁⲙⲟⲩ ⲉⲃⲟⲗ ϩⲙⲡⲉⲕⲕⲁϩ · ⲁⲛⲟⲛ ϩⲱⲱⲛ ⲙⲁⲣⲛⲉⲓ ⲉⲃⲟⲗ ϩⲛⲛⲉⲛⲁⲛⲟⲙⲓⲁ ·,"Should not, then, we ourselves do as did Abraham, who hearkened unto (the words), ' Get thee forth from thy country and come forth from our iniquity?",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9644,9677
ⲁⲩⲱ ⲙⲁⲣⲛϣⲗⲏⲗ ⲙⲛⲡⲡⲉⲧⲟⲩⲁⲁⲃ ⲇⲁⲩⲉⲓⲇ ⲉⲛϫⲱ ⲙⲙⲟⲥ ⲛⲁϩⲣⲙⲡⲛⲟⲩⲧⲉ ϫⲉⲁⲓⲥⲙⲟⲩ ⲉⲣⲟⲕ ⲛⲥⲁϣϥ ⲛⲥⲟⲡ ϩⲙⲡⲉϩⲟⲟⲩ ⲉϫⲛⲛϩⲁⲡ ⲛⲧⲉⲕⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ·,"And let us pray with the holy man David, and say unto God, ' I will bless Thee seven times in the day because of the judgement of Thy righteousness'",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9682,9729
ⲟⲩϩⲱⲃ ⲅⲁⲣ ⲉⲛⲁⲛⲟⲩϥ ⲡⲉ ϣⲁϫⲉ ⲙⲛⲡⲛⲟⲩⲧⲉ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ ϩⲓⲧⲙⲡⲉϣⲗⲏⲗ ·,Now it is a good occupation to hold converse with God at all times by means of prayer.,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9734,9756
ⲉϣϫⲉ ϣⲁⲣⲉⲧⲥⲩⲛⲏⲭⲓⲁ ⲅⲁⲣ ⲛⲟⲩⲣⲱⲙⲉ ⲉⲛⲁⲛⲟⲩϥ ⲡⲱⲱⲛⲉ ⲙⲡⲉⲧⲛⲁⲧⲱⲙⲛⲧ ⲉⲣⲟϥ ⲉϩⲟⲩⲛ ⲉⲩⲙⲛⲧⲥⲱⲧⲡ · ⲡⲟⲥⲟ ⲙⲁⲗⲗⲟⲛ ⲡⲉⲧϣⲁϫⲉ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲧⲉⲩϣⲏ ⲙⲛⲡⲉϩⲟⲟⲩ ϩⲓⲧⲙⲡⲉϣⲗⲏⲗ ·,"If the friendship of a good man converteth him that meeteth with him to that which is excellent, how much more will he be benefited who holdeth converse with God, by night and by day, by means of prayer?",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9761,9813
ⲛⲓⲙ ⲉⲛⲉϩ ⲡⲉⲧⲛⲁⲣⲛⲟⲃⲉ ⲉϥⲙⲉⲉⲩⲉ ϫⲉⲡⲛⲟⲩⲧⲉ ϩⲁⲧⲏϥ ·,"Now, no man ever sinned who remembered that God was before him.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9818,9836
ⲟⲩⲕ ⲟⲩⲛ ⲙⲁⲣⲛⲣⲡⲙⲉⲉⲩⲉ ⲙⲡⲉⲛⲧⲁϥϫⲟⲟⲥ ϫⲉϣⲗⲏⲗ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ · ϫⲉⲕⲁⲥ ⲉⲛⲉⲡⲛⲟⲃⲉ ϭⲛϩⲓⲏ ⲛⲉⲓ ⲉϩⲟⲩⲛ ⲉⲡⲉⲛϩⲏⲧ ϩⲓⲧⲙⲡⲉⲣⲡⲱⲃϣ ·,"Therefore ought we not to remember that which he said, ' Pray at all times in order that sin may not discover a way whereby to enter into our hearts through the practice of forgetfulness?",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9841,9887
ϣⲣⲡⲙⲉⲗⲉⲧⲁ ⲙⲡⲙⲟⲩ ⲛⲅⲙⲟⲩⲟⲩⲧ ⲛⲛⲉⲕⲙⲉⲗⲟⲥ ⲉⲧϩⲓϫⲙⲡⲕⲁϩ · ⲉⲣⲉⲡⲉϩⲟⲟⲩ ⲙⲡϫⲟⲉⲓⲥ ⲛⲏⲩ ⲛⲧϩⲉ ⲛⲟⲩⲣⲉϥϫⲓⲟⲩⲉ ·,"Ponder beforehand upon the death which thou shalt die in thy members which are upon the earth, and (remember) that the day of God shall come like a thief.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9892,9930
ϩⲟⲧⲁⲛ ⲉⲩϣⲁⲛⲉⲓ ⲛⲥⲱⲕ ⲛϭⲓⲛⲉⲧⲛⲁϥⲓ ⲛⲧⲉⲕⲯⲩⲭⲏ · ⲛⲅϫⲟⲟⲥ ϫⲉϩⲣⲟϣ ⲛϩⲏⲧ ⲉϩⲣⲁⲓ ⲉϫⲱⲓ ⲧⲁⲛⲏⲥⲧⲉⲩⲉ · ⲧⲁⲣⲙⲛⲧⲛⲁ ⲧⲁⲙⲉⲧⲁⲛⲟⲉⲓ ·,"When those who are to bear away thy soul shall come after thee thou wilt say, ' Be merciful unto me, for I will fast, I will do deeds of mercy, I will repent.'",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9935,9978
ⲥⲉⲛⲁϫⲟⲟⲥ ⲛⲁⲕ ϫⲉⲉⲓⲉ ⲙⲡⲕⲥⲱⲧⲙ ⲉⲡϫⲟⲉⲓⲥ ⲉϥⲱϣ ⲉⲃⲟⲗ ϫⲉⲁⲥϩⲱⲛ ⲉϩⲟⲩⲛ ⲛϭⲓⲧⲙⲛⲧⲣⲣⲟ ⲛⲙⲡⲏⲩⲉ ·,"And they shall say unto thee, c Didst thou, then, not hear God Who cried out saying, 'The kingdom which is in the heavens hath drawn nigh?'",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,9983,10021
ⲉⲓⲉ ⲙⲡⲕⲥⲱⲧⲙ ⲉⲣⲟϥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲛⲁ ⲧⲁⲣⲟⲩⲛⲁ ⲛⲏⲧⲛ ·,"Didst thou, then, not hear Him when He spake saying, 'Shew mercy, and I will shew mercy unto you?",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10026,10051
ⲉⲓⲉ ⲙⲡⲕⲥⲱⲧⲙ ⲉⲡⲁⲩⲗⲟⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉϩⲟⲥⲟⲛ ⲉⲩⲛⲧⲁⲛ ⲙⲙⲁⲩ ⲙⲡⲉⲟⲩⲟⲉⲓϣ ⲙⲁⲣⲛⲣϩⲱⲃ ⲉⲡⲡⲉⲧⲛⲁⲛⲟⲩϥ ·,"Didst thou, then, not hear Paul saying, 'Whilst we have time with us let us do the thing which is good?'",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10056,10091
ⲡⲉⲧⲟⲩⲱϣ ⲉⲟⲩϫⲁⲓ ϥⲣⲭⲣⲉⲓⲁ ⲁⲛ ⲛϩⲉⲛⲭⲣⲟⲛⲟⲥ ·,He who desireth salvation hath no need of a long time [for repentance].,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10096,10111
ⲙⲏ ⲅⲁⲣ ⲁⲡⲗⲏⲥⲧⲏⲥ ⲣⲭⲣⲉⲓⲁ ⲛϩⲉⲛⲭⲣⲟⲛⲟⲥ · ⲛⲧⲁϥⲡⲓⲥⲧⲉⲩⲉ ⲙⲙⲁⲧⲉ ⲁϥϯϩⲏⲩ ⲙⲡⲡⲁⲣⲁⲇⲓⲥⲟⲥ ·,"The thief had no need of a long time for repentance; he believed earnestly, and he gained Paradise.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10116,10142
ⲁⲩⲱ ⲙⲙⲁⲣⲧⲩⲣⲟⲥ ⲉⲧⲟⲩⲁⲁⲃ ϩⲛⲟⲩⲕⲟⲩⲓ ⲛⲁⲡⲣⲏⲧⲉ ⲁⲩⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ ⲛⲧⲙⲛⲧⲣⲣⲟ ⲛⲙⲡⲏⲩⲉ ·,And the holy martyrs in a very little time inherited the kingdom which is in the heavens,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10147,10173
ⲛⲉⲧⲙⲙⲁⲩ ⲙⲉⲛ ⲁⲩϯ ⲙⲡⲉⲩⲥⲛⲟϥ · ⲛⲧⲟⲕ ⲇⲉ ϩⲱⲱⲕ ϯ ⲛⲛⲉⲕⲣⲙⲉⲓⲟⲟⲩⲉ ·,"they gave their blood, do thou give thy tears.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10178,10202
ϥϫⲓϭⲟⲗ ⲁⲛ ⲛϭⲓ ⲡⲉ ⲛⲧⲁϥϫⲟⲟⲥ ϫⲉϯⲟⲩⲱϣ ⲉⲧⲣⲉⲣⲱⲙⲉ ⲛⲓⲙ ⲟⲩϫⲁⲓ · ⲉⲧⲃⲉⲡⲁⲓ ⲟⲩⲙⲟⲛⲟⲛ ϫⲉϥϯⲥⲃⲱ ⲛⲁⲛⲟⲩ ϩⲛⲧⲉⲅⲣⲁⲫⲏ ⲉⲧⲟⲩⲁⲁⲃ · ⲁⲗⲗⲁ ϥϯⲥⲃⲱ ⲛⲁⲛⲟⲩ ⲟⲛ ϩⲓⲧⲛⲛⲥⲩⲙⲫⲟⲣⲁ ⲙⲛⲛϩⲓⲥⲉ ⲛϩⲉⲛⲕⲟⲟⲩⲉ ·,"He Who said, I would that all men should be saved,' is no liar; for this reason He teacheth us not only by the Holy Scriptures, but also by the misfortunes and sufferings of others.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10207,10271
ⲕⲁⲓ ⲅⲁⲣ ⲧⲛⲛⲁⲩ ⲉⲛⲥⲁⲉⲓⲛ ⲉⲩⲟⲩⲱϫⲉ ⲛⲛⲣⲱⲙⲉ · ⲁⲩⲱ ⲛⲁⲣⲭⲱⲛ ⲉⲩϩⲙⲟⲟⲥ ϩⲓⲡⲃⲏⲙⲁ ⲉⲩⲧⲓⲙⲱⲣⲉⲓ ⲛⲛⲣⲉϥϫⲓⲟⲩⲉ · ϫⲉⲕⲁⲥ ϩⲓⲧⲛ ⲛϩⲓⲥⲉ ⲛⲛⲕⲟⲟⲩⲉ ⲉⲛⲁϣⲱⲡⲉ ϩⲛⲟⲩⲧⲱⲃⲥ ·,"Moreover, we see physicians inflicting pain on men, and we also see the governors who sit on the seat of judgement inflicting righteous punishments on the thieves, and this they do in order that through the sufferings of others we may be admonished.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10276,10333
ⲧⲉⲛⲟⲩ ϭⲉ ⲛⲁⲙⲉⲣⲁⲧⲉ ⲉⲁⲛϫⲉⲛⲟⲩⲛⲉ ⲉⲃⲟⲗ ϩⲛⲧⲡⲓⲥⲧⲓⲥ ⲙⲁⲣⲛⲡⲱⲧ ⲉϩⲣⲁⲓ ⲉⲧⲉⲕⲛⲱⲥⲓⲥ · ⲉⲃⲟⲗ ⲇⲉ ϩⲛⲧⲉⲕⲛⲱⲥⲓⲥ ⲉϩⲟⲩⲛ ⲉⲧⲁⲅⲁⲡⲏ · ⲉⲃⲟⲗ ⲇⲉ ϩⲛⲧⲁⲓ ⲉⲧⲉⲕⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲉⲧϩⲛⲙⲡⲏⲩⲉ ·,"And now, O my beloved, since we are rooted in the faith, let us increase in knowledge ; from knowledge (let us proceed) to love, and from this to the inheritance which is in the heavens.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10338,10390
ⲙⲁⲣⲡⲡⲣⲟⲥⲕⲁⲣⲧⲉⲣⲉⲓ ⲉⲡⲉϣⲗⲏⲗ ⲛⲧϩⲉ ⲉⲧⲥⲏϩ ·,"Let us persist obstinately in prayer, as it is written.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10395,10410
ⲛϣⲟⲟⲥ ⲕⲁⲛ ⲉⲙⲛⲟⲩⲱⲛϣ ϩⲁⲧⲏⲩ ⲥⲉⲣⲟⲩϣⲏ ⲛⲣⲟⲉⲓⲥ ⲉⲧⲃⲉⲡⲉⲩⲟⲟϩⲉ ⲛⲉⲥⲟⲟⲩ · ⲕⲁⲛ ⲉⲙⲛⲑⲏⲣⲓⲟⲛ ⲛⲉⲩϩⲟⲟⲣ ⲣⲟⲉⲓⲥ ϩⲁⲧⲏⲩ ·,"Shepherds, even if there be no wolves about them, keep watch all night over their flocks of sheep, and even if there be no wild animals (about them) their dogs keep watch for them.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10415,10453
ⲉⲧⲃⲉⲡⲁⲓ ⲛⲁⲛⲟⲩⲥ ⲉⲛⲁⲛⲁⲥⲧⲣⲉⲫⲉ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ · ⲕⲁⲛ ⲉⲙⲛⲡⲓⲣⲁⲥⲙⲟⲥ ϩⲓϫⲱⲛ · ϩⲟⲙⲱⲥ ⲧⲕⲩⲙⲛⲁⲥⲓⲁ ⲛⲁⲡⲗⲁⲡⲧⲉⲓ ⲙⲙⲟⲕ ⲗⲁⲁⲩ ⲁⲛ · ⲁⲗⲗⲁ ⲛⲉⲕⲛⲁϯϩⲏⲩ ⲉⲡⲉϩⲟⲩⲟ ·,"or this reason is it good that we should continue to exercise ourselves in our work at all times, and even if no temptations come upon us, the exercise will certainly do thee no harm whatsoever, nay, on the contrary, thou wilt benefit thyself exceedingly.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10458,10505
ⲛⲓⲙ ⲛⲓⲙ ⲅⲁⲣ ⲡⲉⲧⲉⲛϥⲛⲁϯϩⲏⲩ ⲁⲛ ⲉϥⲟ ⲛⲟⲩϣⲏ ⲛⲣⲟⲉⲓⲥ ϩⲓⲧⲙⲡⲉϣⲗⲏⲗ ·,For who is the man who did not benefit himself by watching all night in prayer?,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10510,10535
ϣϣⲉ ⲟⲩⲛ ⲉⲣⲟⲛ ⲉⲧⲣⲉⲛⲣⲟⲉⲓⲥ ⲥⲁⲥⲁ ⲛⲓⲙ ϫⲉⲉⲛⲉⲟⲩⲕⲁⲕⲓⲁ ⲛⲟⲩⲱϩ ϩⲛⲧⲉⲛⲯⲩⲭⲏ ·,"Therefore it is meet for us to keep watch on every side, so that evil may not break into our souls.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10540,10566
ⲉⲣϣⲁⲛⲟⲩⲯⲩⲭⲏ ⲅⲁⲣ ⲡϩⲛϫⲓϯⲡⲉ ⲙⲡⲛⲟⲃⲉ ⲛⲥⲙⲟⲩⲛ ⲉⲃⲟⲗ ϩⲛⲟⲩⲙⲛⲧⲁⲛⲁⲓⲥⲑⲏⲧⲟⲥ ϣⲁⲥⲟⲩⲉϩ ⲟⲩⲛⲟϭ ⲙⲡⲣⲟⲥⲑⲏⲕⲏ ⲉϫⲙⲡϣⲱⲛⲉ ⲙⲡⲛⲟⲃⲉ ·,"When once the soul hath tasted sin, it will continue in a state of unconsciousness, and will go on adding greatly to the sickness of sin.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10571,10611
ⲛⲧϩⲉ ⲅⲁⲣ ⲛⲟⲩϯⲕ ⲛⲕⲱϩⲧ ⲉϥϣⲁⲛϫⲉⲣⲟ ϩⲛⲟⲩϩⲏⲗⲏ · ϣⲁϥⲣⲟⲕϩⲥ ⲥⲁⲥⲁ ⲛⲓⲙ ·,"For as when thou hast once kindled a fire it burneth up quickly through the fuel (above it), and flames burst out in all directions",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10616,10643
ⲧⲁⲓ ϩⲱⲱⲥ ⲧⲉ ⲧϩⲉ ⲛⲧⲉⲫⲩⲥⲓⲥ ⲙⲡⲛⲟⲃⲉ · ⲉⲥϣⲁⲛⲏϩ ⲛⲣϫⲟⲉⲓⲥ ⲉⲡⲗⲟⲅⲓⲥⲙⲟⲥ ⲛⲧⲉⲯⲩⲭⲏ · ϣⲁⲥⲧⲁⲕⲟ ⲛⲧⲉⲯⲩⲭⲏ ⲧⲏⲣⲥ · ⲁⲩⲱ ⲡⲕⲉⲥⲱⲙⲁ ⲛⲙⲙⲁⲥ ·,"even so is it in the case of the natural disposition of sin, which finally obtaineth the mastery over the reasoning power of the soul, and then destroyeth the whole soul itself, and the body also with it.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10648,10700
ⲉⲧⲃⲉⲡⲁⲓ ⲡⲉⲧⲉϣϣⲉ ⲡⲉ ⲉⲁⲛⲁⲡⲟⲧⲁⲥⲥⲉ ⲉⲕⲧⲟ ⲉⲡⲁϩⲟⲩ ⲛⲧⲁⲣⲭⲏ ⲙⲡⲛⲟⲃⲉ ⲙⲡⲉⲥⲙⲟⲧ ⲛⲟⲩϩⲧⲟ ⲛⲁⲧⲁⲕⲧⲱⲥ ·,"For this reason what we ought to do is to drive back once and for all the beginnings of sin, just as we should drive back a horse which is uncontrolled.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10705,10743
ⲉϣϫⲉ ⲧⲛⲛⲁϯⲗⲟⲅⲟⲥ ϩⲁⲟⲩϣⲁϫⲉ ⲛⲁⲣⲕⲟⲛ · ⲡⲟⲥⲟ ⲙⲁⲗⲗⲟⲛ ϩⲁⲛⲛⲟⲃⲉ ⲉⲧϫⲓ ⲉϩⲟⲩⲛ ⲉⲡⲙⲟⲩ ·,"If we take heed (that we speak not) idle words, how much more ought we to do so in the case of the sins which lead to death?",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10748,10775
ⲙⲡⲣⲧⲣⲉⲡⲉϩⲗⲟϭ ⲛⲛⲉϩⲃⲏⲩⲉ ⲙⲡⲃⲓⲟⲥ ⲁⲡⲁⲧⲁ ⲙⲙⲟⲛ ·,Let not the pleasure of the works of (this) life lead us astray.,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10780,10796
ⲛⲉϩⲃⲏⲩⲉ ⲅⲁⲣ ⲛⲛⲣⲱⲙⲉ ⲥⲉϣⲟⲃⲉ ⲗⲁⲁⲩ ⲁⲛ ⲉϩⲉⲛⲣⲁⲥⲟⲩ ⲙⲛϩⲉⲛϩⲁⲓⲃⲉⲥ · ⲁⲩⲱ ⲉⲩⲟ ⲛⲧϩⲉ ⲛⲟⲩⲙⲟⲩ ⲛⲥⲱⲣⲙ ⲉϥⲥⲱⲕ ·,"For the works of men are in no wise different from dreams and shadows, and they are like the rushing torrent which floweth swiftly away.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10801,10843
ⲙⲡⲣⲣϣⲡⲏⲣⲉ ⲛⲉⲭⲣⲏⲙⲁ ⲙⲛⲟⲩⲙⲛⲧⲣⲙⲙⲁⲟ · ⲁⲗⲗⲁ ⲁⲛⲁⲩ ⲉⲧϩⲉ ⲉⲧⲟⲩⲡⲱⲱⲛⲉ ⲉⲃⲟⲗ ϩⲙⲡⲁⲓ ⲉⲡⲁⲓ ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲙⲡⲉⲓⲕⲉ ⲧ ⲉⲛⲉⲓⲕⲉⲟⲩⲁ ·,"Hold not to be marvellous things the possessions and the riches of this world, but observe how they are transferred from this man to that, and how they pass from that man to another",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10848,10888
ⲉⲧⲃⲉⲡⲁⲓ ⲡⲉⲧⲉϣϣⲉ ⲡⲉ ⲉⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ ⲙⲙⲟⲟⲩ ·,for this reason it is right that we should despise them.,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10893,10907
ϥⲣⲱϣⲉ ⲅⲁⲣ ⲉⲙⲁⲧⲉ ⲛϭⲓⲡϣⲁϫⲉ ⲉⲧⲥⲏϩ ⲉⲧϫⲱ ⲙⲙⲟⲥ ϫⲉⲛⲉⲧⲛⲛⲁⲩ ⲉⲣⲟⲟⲩ ϩⲉⲛⲡⲣⲟⲥⲟⲩⲟⲉⲓϣ ⲛⲉ · ⲛⲉⲧⲛⲛⲁⲩ ⲇⲉ ⲉⲣⲟⲟⲩ ⲁⲛ ϩⲉⲛϣⲁⲉⲛⲉϩ ⲛⲉ ·,"For very right is the word which is written that saith, ' The things which are seen are those that are for a time, whilst the things which are not seen are those which are for ever'",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10912,10957
ⲛⲉⲧⲙⲙⲁⲩ ϩⲉⲛⲁⲧϩⲱϭⲃ ⲛⲉ ϩⲉⲛⲁⲧⲧⲁⲕⲟ ⲛⲉ · ⲥⲉϣⲟⲟⲡ ⲁⲛ ϩⲁⲙⲉⲧⲁⲃⲟⲗⲏ ·,"The latter things are incorruptible and indestructible, and they abide without change.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10962,10982
ⲙⲁⲣⲛⲥⲡⲟⲩⲇⲁⲍⲉ ⲟⲩⲛ ⲉϫⲡⲟ ⲛⲁⲛⲟⲩ ⲛⲛⲁⲓ ·,Let us therefore do our utmost to acquire these things for ourselves.,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,10987,11001
ⲙⲁⲣⲛⲁⲅⲱⲛⲓⲍⲉ ⲉϫⲛⲛⲁⲓ · ⲙⲛⲧϩⲉ ⲅⲁⲣ ⲉⲧⲣⲉⲛϫⲡⲉⲗⲁⲁⲩ ⲛⲁⲛⲟⲩ ϩⲛⲛⲁⲓ · ⲉⲛϣⲁⲛⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲉⲓⲃⲓⲟⲥ ·,"Let us strive eagerly for these things, for otherwise it is unlikely that we shall be able to acquire any of these for ourselves, when we shall go forth from this life.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,11006,11040
ⲕⲁⲓ ⲅⲁⲣ ⲙⲁⲣⲉϣⲟⲉⲓϫ ϫⲓⲕⲗⲟⲙ ⲉⲩϣⲁⲛⲕⲁⲡⲁⲅⲱⲛ ⲉⲃⲟⲗ · ⲉⲧⲃⲉⲡⲁⲓ ⲙⲁⲣⲛϩⲁⲣⲡⲁⲍⲉ ⲛⲁⲛⲟⲩ ⲙⲡⲉⲕⲗⲟⲙ · ⲛⲧⲛⲣⲃⲟⲗ ⲉⲡϣⲓⲡⲉ ⲙⲛⲡⲟⲥⲉ ·,"For he who striveth in the contest receiveth not the crown if he abandoneth the contest; therefore let us seize and carry off the crown, and we shall thus escape disgrace and loss.",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,11045,11085
ⲡⲉϫⲁϥ ⲅⲁⲣ ϫⲉⲡⲉⲧⲉⲣⲉⲡⲉϥϩⲱⲃ ⲛⲁⲣⲱⲕϩ ϥⲛⲁϯⲟⲥⲉ ·,"Now the Scripture saith, 'He whose possessions are consumed with fire shall suffer loss'",john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,11090,11107
ⲁⲣⲁ ⲟⲩⲁϣ ⲙⲙⲓⲛⲉ ⲡⲉ ⲡⲉⲓ ⲉⲣⲟⲛ ⲕⲱϩⲧ ·,Now what kind of burning with fire is that which shall be to us?,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,11112,11125
ⲁⲣⲁ ⲟⲩⲁϣ ⲙⲙⲓⲛⲉ ⲡⲉ ⲡⲕⲁⲕⲉ ⲉⲧϩⲓⲃⲟⲗ ·,And what kind of thing is the outer darkness?,john-constantinople/john.constantinople_CONLLU/penitence.02.conllu,11130,11144
